t Vext Gehp
6.979e+00 3.336e-01 3.400e+27
7.001e+00 3.383e-01 3.400e+27
7.023e+00 3.430e-01 3.400e+27
7.045e+00 3.477e-01 3.400e+27
7.066e+00 3.524e-01 3.400e+27
7.088e+00 3.571e-01 3.400e+27
7.110e+00 3.618e-01 3.400e+27
7.132e+00 3.665e-01 3.400e+27
7.154e+00 3.712e-01 3.400e+27
7.175e+00 3.759e-01 3.400e+27
7.197e+00 3.806e-01 3.400e+27
7.219e+00 3.853e-01 3.400e+27
7.241e+00 3.900e-01 3.400e+27
7.263e+00 3.947e-01 3.400e+27
7.284e+00 3.994e-01 3.400e+27
7.306e+00 4.041e-01 3.400e+27
7.328e+00 4.088e-01 3.400e+27
7.350e+00 4.135e-01 3.400e+27
7.372e+00 4.182e-01 3.400e+27
7.394e+00 4.229e-01 3.400e+27
7.415e+00 4.276e-01 3.400e+27
7.437e+00 4.323e-01 3.400e+27
7.459e+00 4.370e-01 3.400e+27
7.481e+00 4.417e-01 3.400e+27
7.503e+00 4.464e-01 3.400e+27
7.524e+00 4.511e-01 3.400e+27
7.546e+00 4.558e-01 3.400e+27
7.568e+00 4.605e-01 3.400e+27
7.590e+00 4.652e-01 3.400e+27
7.612e+00 4.699e-01 3.400e+27
7.633e+00 4.746e-01 3.400e+27
7.655e+00 4.793e-01 3.400e+27
7.677e+00 4.840e-01 3.400e+27
7.699e+00 4.887e-01 3.400e+27
7.721e+00 4.934e-01 3.400e+27
7.743e+00 4.981e-01 3.400e+27
7.764e+00 5.028e-01 3.400e+27
7.786e+00 5.075e-01 3.400e+27
7.808e+00 5.122e-01 3.400e+27
7.830e+00 5.169e-01 3.400e+27
7.852e+00 5.216e-01 3.400e+27
7.873e+00 5.263e-01 3.400e+27
7.895e+00 5.310e-01 3.400e+27
7.917e+00 5.357e-01 3.400e+27
7.939e+00 5.404e-01 3.400e+27
7.961e+00 5.451e-01 3.400e+27
7.982e+00 5.498e-01 3.400e+27
8.004e+00 5.545e-01 3.400e+27
8.026e+00 5.592e-01 3.400e+27
8.048e+00 5.639e-01 3.400e+27
8.070e+00 5.686e-01 3.400e+27
8.091e+00 5.733e-01 3.400e+27
8.113e+00 5.780e-01 3.400e+27
8.135e+00 5.827e-01 3.400e+27
8.157e+00 5.873e-01 3.400e+27
8.179e+00 5.920e-01 3.400e+27
8.201e+00 5.967e-01 3.400e+27
8.222e+00 6.014e-01 3.400e+27
8.244e+00 6.061e-01 3.400e+27
8.266e+00 6.108e-01 3.400e+27
8.288e+00 6.155e-01 3.400e+27
8.310e+00 6.202e-01 3.400e+27
8.331e+00 6.249e-01 3.400e+27
8.353e+00 6.296e-01 3.400e+27
8.375e+00 6.343e-01 3.400e+27
8.397e+00 6.390e-01 3.400e+27
8.419e+00 6.437e-01 3.400e+27
8.440e+00 6.484e-01 3.400e+27
8.462e+00 6.531e-01 3.400e+27
8.484e+00 6.578e-01 3.400e+27
8.506e+00 6.625e-01 3.400e+27
8.528e+00 6.672e-01 3.400e+27
8.549e+00 6.719e-01 3.400e+27
8.571e+00 6.766e-01 3.400e+27
8.593e+00 6.813e-01 3.400e+27
8.615e+00 6.860e-01 3.400e+27
8.637e+00 6.907e-01 3.400e+27
8.659e+00 6.954e-01 3.400e+27
8.680e+00 7.001e-01 3.400e+27
8.702e+00 7.048e-01 3.400e+27
8.724e+00 7.095e-01 3.400e+27
8.746e+00 7.142e-01 3.400e+27
8.768e+00 7.189e-01 3.400e+27
8.789e+00 7.236e-01 3.400e+27
8.811e+00 7.283e-01 3.400e+27
8.833e+00 7.330e-01 3.400e+27
8.855e+00 7.377e-01 3.400e+27
8.877e+00 7.424e-01 3.400e+27
8.898e+00 7.471e-01 3.400e+27
8.920e+00 7.518e-01 3.400e+27
8.942e+00 7.565e-01 3.400e+27
8.964e+00 7.612e-01 3.400e+27
8.986e+00 7.659e-01 3.400e+27
9.007e+00 7.706e-01 3.400e+27
9.029e+00 7.753e-01 3.400e+27
9.051e+00 7.800e-01 3.400e+27
9.073e+00 7.847e-01 3.400e+27
9.095e+00 7.894e-01 3.400e+27
9.117e+00 7.941e-01 3.400e+27
9.138e+00 7.988e-01 3.400e+27
9.160e+00 8.035e-01 3.400e+27
9.182e+00 8.082e-01 3.400e+27
9.204e+00 8.129e-01 3.400e+27
9.226e+00 8.176e-01 3.400e+27
9.247e+00 8.223e-01 3.400e+27
9.269e+00 8.270e-01 3.400e+27
9.291e+00 8.317e-01 3.400e+27
9.313e+00 8.364e-01 3.400e+27
9.335e+00 8.411e-01 3.400e+27
9.356e+00 8.458e-01 3.400e+27
9.378e+00 8.505e-01 3.400e+27
9.400e+00 8.552e-01 3.400e+27
9.422e+00 8.599e-01 3.400e+27
9.444e+00 8.646e-01 3.400e+27
9.465e+00 8.693e-01 3.400e+27
9.487e+00 8.740e-01 3.400e+27
9.509e+00 8.787e-01 3.400e+27
9.531e+00 8.834e-01 3.400e+27
9.553e+00 8.881e-01 3.400e+27
9.575e+00 8.928e-01 3.400e+27
9.596e+00 8.975e-01 3.400e+27
9.618e+00 9.022e-01 3.400e+27
9.640e+00 9.069e-01 3.400e+27
9.662e+00 9.116e-01 3.400e+27
9.684e+00 9.163e-01 3.400e+27
9.705e+00 9.210e-01 3.400e+27
9.727e+00 9.257e-01 3.400e+27
9.749e+00 9.304e-01 3.400e+27
9.771e+00 9.351e-01 3.400e+27
9.793e+00 9.398e-01 3.400e+27
9.814e+00 9.445e-01 3.400e+27
9.836e+00 9.492e-01 3.400e+27
9.858e+00 9.539e-01 3.400e+27
9.880e+00 9.586e-01 3.400e+27
9.902e+00 9.633e-01 3.400e+27
9.923e+00 9.680e-01 3.400e+27
9.945e+00 9.727e-01 3.400e+27
9.967e+00 9.773e-01 3.400e+27
9.989e+00 9.820e-01 3.400e+27
1.001e+01 9.867e-01 3.400e+27
1.003e+01 9.914e-01 3.400e+27
1.005e+01 9.961e-01 3.400e+27
1.008e+01 1.001e+00 3.400e+27
1.010e+01 1.006e+00 3.400e+27
1.012e+01 1.010e+00 3.400e+27
1.014e+01 1.015e+00 3.400e+27
1.016e+01 1.020e+00 3.400e+27
1.019e+01 1.024e+00 3.400e+27
1.021e+01 1.029e+00 3.400e+27
1.023e+01 1.034e+00 3.400e+27
1.025e+01 1.038e+00 3.400e+27
1.027e+01 1.043e+00 3.400e+27
1.029e+01 1.048e+00 3.400e+27
1.032e+01 1.053e+00 3.400e+27
1.034e+01 1.057e+00 3.400e+27
1.036e+01 1.062e+00 3.400e+27
1.038e+01 1.067e+00 3.400e+27
1.040e+01 1.071e+00 3.400e+27
1.043e+01 1.076e+00 3.400e+27
1.045e+01 1.081e+00 3.400e+27
1.047e+01 1.085e+00 3.400e+27
1.049e+01 1.090e+00 3.400e+27
1.051e+01 1.095e+00 3.400e+27
1.053e+01 1.100e+00 3.400e+27
1.056e+01 1.104e+00 3.400e+27
1.058e+01 1.109e+00 3.400e+27
1.060e+01 1.114e+00 3.400e+27
1.062e+01 1.118e+00 3.400e+27
1.064e+01 1.123e+00 3.400e+27
1.067e+01 1.128e+00 3.400e+27
1.069e+01 1.132e+00 3.400e+27
1.071e+01 1.137e+00 3.400e+27
1.073e+01 1.142e+00 3.400e+27
1.075e+01 1.147e+00 3.400e+27
1.077e+01 1.151e+00 3.400e+27
1.080e+01 1.156e+00 3.400e+27
1.082e+01 1.161e+00 3.400e+27
1.084e+01 1.165e+00 3.400e+27
1.086e+01 1.170e+00 3.400e+27
