t Vext Gehp
6.061e-05 5.639e-01 3.400e+27
6.108e-05 5.592e-01 3.400e+27
6.155e-05 5.545e-01 3.400e+27
6.202e-05 5.498e-01 3.400e+27
6.249e-05 5.451e-01 3.400e+27
6.296e-05 5.404e-01 3.400e+27
6.343e-05 5.357e-01 3.400e+27
6.390e-05 5.310e-01 3.400e+27
6.437e-05 5.263e-01 3.400e+27
6.484e-05 5.216e-01 3.400e+27
6.531e-05 5.169e-01 3.400e+27
6.578e-05 5.122e-01 3.400e+27
6.625e-05 5.075e-01 3.400e+27
6.672e-05 5.028e-01 3.400e+27
6.719e-05 4.981e-01 3.400e+27
6.766e-05 4.934e-01 3.400e+27
6.813e-05 4.887e-01 3.400e+27
6.860e-05 4.840e-01 3.400e+27
6.907e-05 4.793e-01 3.400e+27
6.954e-05 4.746e-01 3.400e+27
7.001e-05 4.699e-01 3.400e+27
7.048e-05 4.652e-01 3.400e+27
7.095e-05 4.605e-01 3.400e+27
7.142e-05 4.558e-01 3.400e+27
7.189e-05 4.511e-01 3.400e+27
7.236e-05 4.464e-01 3.400e+27
7.283e-05 4.417e-01 3.400e+27
7.330e-05 4.370e-01 3.400e+27
7.377e-05 4.323e-01 3.400e+27
7.424e-05 4.276e-01 3.400e+27
7.471e-05 4.229e-01 3.400e+27
7.518e-05 4.182e-01 3.400e+27
7.565e-05 4.135e-01 3.400e+27
7.612e-05 4.088e-01 3.400e+27
7.659e-05 4.041e-01 3.400e+27
7.706e-05 3.994e-01 3.400e+27
7.753e-05 3.947e-01 3.400e+27
7.800e-05 3.900e-01 3.400e+27
7.847e-05 3.853e-01 3.400e+27
7.894e-05 3.806e-01 3.400e+27
7.941e-05 3.759e-01 3.400e+27
7.988e-05 3.712e-01 3.400e+27
8.035e-05 3.665e-01 3.400e+27
8.082e-05 3.618e-01 3.400e+27
8.129e-05 3.571e-01 3.400e+27
8.176e-05 3.524e-01 3.400e+27
8.223e-05 3.477e-01 3.400e+27
8.270e-05 3.430e-01 3.400e+27
8.317e-05 3.383e-01 3.400e+27
8.364e-05 3.336e-01 3.400e+27
8.411e-05 3.289e-01 3.400e+27
8.458e-05 3.242e-01 3.400e+27
8.505e-05 3.195e-01 3.400e+27
8.552e-05 3.148e-01 3.400e+27
8.599e-05 3.101e-01 3.400e+27
8.646e-05 3.054e-01 3.400e+27
8.693e-05 3.007e-01 3.400e+27
8.740e-05 2.960e-01 3.400e+27
8.787e-05 2.913e-01 3.400e+27
8.834e-05 2.866e-01 3.400e+27
8.881e-05 2.819e-01 3.400e+27
8.928e-05 2.772e-01 3.400e+27
8.975e-05 2.725e-01 3.400e+27
9.022e-05 2.678e-01 3.400e+27
9.069e-05 2.631e-01 3.400e+27
9.116e-05 2.584e-01 3.400e+27
9.163e-05 2.537e-01 3.400e+27
9.210e-05 2.490e-01 3.400e+27
9.257e-05 2.443e-01 3.400e+27
9.304e-05 2.396e-01 3.400e+27
9.351e-05 2.349e-01 3.400e+27
9.398e-05 2.302e-01 3.400e+27
9.445e-05 2.255e-01 3.400e+27
9.492e-05 2.208e-01 3.400e+27
9.539e-05 2.161e-01 3.400e+27
9.586e-05 2.114e-01 3.400e+27
9.633e-05 2.067e-01 3.400e+27
9.680e-05 2.020e-01 3.400e+27
9.727e-05 1.973e-01 3.400e+27
9.773e-05 1.927e-01 3.400e+27
9.820e-05 1.880e-01 3.400e+27
9.867e-05 1.833e-01 3.400e+27
9.914e-05 1.786e-01 3.400e+27
9.961e-05 1.739e-01 3.400e+27
1.001e-04 1.692e-01 3.400e+27
1.006e-04 1.645e-01 3.400e+27
1.010e-04 1.598e-01 3.400e+27
1.015e-04 1.551e-01 3.400e+27
1.020e-04 1.504e-01 3.400e+27
1.024e-04 1.457e-01 3.400e+27
1.029e-04 1.410e-01 3.400e+27
1.034e-04 1.363e-01 3.400e+27
1.038e-04 1.316e-01 3.400e+27
1.043e-04 1.269e-01 3.400e+27
1.048e-04 1.222e-01 3.400e+27
1.053e-04 1.175e-01 3.400e+27
1.057e-04 1.128e-01 3.400e+27
1.062e-04 1.081e-01 3.400e+27
1.067e-04 1.034e-01 3.400e+27
1.071e-04 9.867e-02 3.400e+27
1.076e-04 9.398e-02 3.400e+27
1.081e-04 8.928e-02 3.400e+27
1.085e-04 8.458e-02 3.400e+27
1.090e-04 7.988e-02 3.400e+27
1.095e-04 7.518e-02 3.400e+27
1.100e-04 7.048e-02 3.400e+27
1.104e-04 6.578e-02 3.400e+27
1.109e-04 6.108e-02 3.400e+27
1.114e-04 5.639e-02 3.400e+27
1.118e-04 5.169e-02 3.400e+27
1.123e-04 4.699e-02 3.400e+27
1.128e-04 4.229e-02 3.400e+27
1.132e-04 3.759e-02 3.400e+27
1.137e-04 3.289e-02 3.400e+27
1.142e-04 2.819e-02 3.400e+27
1.147e-04 2.349e-02 3.400e+27
1.151e-04 1.880e-02 3.400e+27
1.156e-04 1.410e-02 3.400e+27
1.161e-04 9.398e-03 3.400e+27
1.165e-04 4.699e-03 3.400e+27
1.170e-04 0.000e+00 3.400e+27
1.175e-04 4.699e-03 3.400e+27
1.179e-04 9.398e-03 3.400e+27
1.184e-04 1.410e-02 3.400e+27
1.189e-04 1.880e-02 3.400e+27
1.193e-04 2.349e-02 3.400e+27
1.198e-04 2.819e-02 3.400e+27
1.203e-04 3.289e-02 3.400e+27
1.208e-04 3.759e-02 3.400e+27
1.212e-04 4.229e-02 3.400e+27
1.217e-04 4.699e-02 3.400e+27
1.222e-04 5.169e-02 3.400e+27
1.226e-04 5.639e-02 3.400e+27
1.231e-04 6.108e-02 3.400e+27
1.236e-04 6.578e-02 3.400e+27
1.240e-04 7.048e-02 3.400e+27
1.245e-04 7.518e-02 3.400e+27
1.250e-04 7.988e-02 3.400e+27
1.255e-04 8.458e-02 3.400e+27
1.259e-04 8.928e-02 3.400e+27
1.264e-04 9.398e-02 3.400e+27
1.269e-04 9.867e-02 3.400e+27
1.273e-04 1.034e-01 3.400e+27
1.278e-04 1.081e-01 3.400e+27
1.283e-04 1.128e-01 3.400e+27
1.287e-04 1.175e-01 3.400e+27
1.292e-04 1.222e-01 3.400e+27
1.297e-04 1.269e-01 3.400e+27
1.302e-04 1.316e-01 3.400e+27
1.306e-04 1.363e-01 3.400e+27
1.311e-04 1.410e-01 3.400e+27
1.316e-04 1.457e-01 3.400e+27
1.320e-04 1.504e-01 3.400e+27
1.325e-04 1.551e-01 3.400e+27
1.330e-04 1.598e-01 3.400e+27
1.334e-04 1.645e-01 3.400e+27
1.339e-04 1.692e-01 3.400e+27
1.344e-04 1.739e-01 3.400e+27
1.349e-04 1.786e-01 3.400e+27
1.353e-04 1.833e-01 3.400e+27
1.358e-04 1.880e-01 3.400e+27
1.363e-04 1.927e-01 3.400e+27
1.367e-04 1.973e-01 3.400e+27
1.372e-04 2.020e-01 3.400e+27
1.377e-04 2.067e-01 3.400e+27
1.381e-04 2.114e-01 3.400e+27
1.386e-04 2.161e-01 3.400e+27
1.391e-04 2.208e-01 3.400e+27
1.396e-04 2.255e-01 3.400e+27
1.400e-04 2.302e-01 3.400e+27
1.405e-04 2.349e-01 3.400e+27
1.410e-04 2.396e-01 3.400e+27
1.414e-04 2.443e-01 3.400e+27
1.419e-04 2.490e-01 3.400e+27
1.424e-04 2.537e-01 3.400e+27
1.428e-04 2.584e-01 3.400e+27
1.433e-04 2.631e-01 3.400e+27
1.438e-04 2.678e-01 3.400e+27
1.443e-04 2.725e-01 3.400e+27
1.447e-04 2.772e-01 3.400e+27
1.452e-04 2.819e-01 3.400e+27
1.457e-04 2.866e-01 3.400e+27
1.461e-04 2.913e-01 3.400e+27
1.466e-04 2.960e-01 3.400e+27
1.471e-04 3.007e-01 3.400e+27
1.475e-04 3.054e-01 3.400e+27
1.480e-04 3.101e-01 3.400e+27
1.485e-04 3.148e-01 3.400e+27
1.490e-04 3.195e-01 3.400e+27
1.494e-04 3.242e-01 3.400e+27
1.499e-04 3.289e-01 3.400e+27
1.504e-04 3.336e-01 3.400e+27
1.508e-04 3.383e-01 3.400e+27
1.513e-04 3.430e-01 3.400e+27
1.518e-04 3.477e-01 3.400e+27
1.522e-04 3.524e-01 3.400e+27
1.527e-04 3.571e-01 3.400e+27
1.532e-04 3.618e-01 3.400e+27
1.537e-04 3.665e-01 3.400e+27
1.541e-04 3.712e-01 3.400e+27
1.546e-04 3.759e-01 3.400e+27
1.551e-04 3.806e-01 3.400e+27
1.555e-04 3.853e-01 3.400e+27
1.560e-04 3.900e-01 3.400e+27
1.565e-04 3.947e-01 3.400e+27
1.569e-04 3.994e-01 3.400e+27
1.574e-04 4.041e-01 3.400e+27
1.579e-04 4.088e-01 3.400e+27
1.583e-04 4.135e-01 3.400e+27
1.588e-04 4.182e-01 3.400e+27
1.593e-04 4.229e-01 3.400e+27
1.598e-04 4.276e-01 3.400e+27
1.602e-04 4.323e-01 3.400e+27
1.607e-04 4.370e-01 3.400e+27
1.612e-04 4.417e-01 3.400e+27
1.616e-04 4.464e-01 3.400e+27
1.621e-04 4.511e-01 3.400e+27
1.626e-04 4.558e-01 3.400e+27
1.630e-04 4.605e-01 3.400e+27
1.635e-04 4.652e-01 3.400e+27
1.640e-04 4.699e-01 3.400e+27
1.645e-04 4.746e-01 3.400e+27
1.649e-04 4.793e-01 3.400e+27
1.654e-04 4.840e-01 3.400e+27
1.659e-04 4.887e-01 3.400e+27
1.663e-04 4.934e-01 3.400e+27
1.668e-04 4.981e-01 3.400e+27
1.673e-04 5.028e-01 3.400e+27
1.677e-04 5.075e-01 3.400e+27
1.682e-04 5.122e-01 3.400e+27
1.687e-04 5.169e-01 3.400e+27
1.692e-04 5.216e-01 3.400e+27
1.696e-04 5.263e-01 3.400e+27
1.701e-04 5.310e-01 3.400e+27
1.706e-04 5.357e-01 3.400e+27
1.710e-04 5.404e-01 3.400e+27
1.715e-04 5.451e-01 3.400e+27
1.720e-04 5.498e-01 3.400e+27
1.724e-04 5.545e-01 3.400e+27
1.729e-04 5.592e-01 3.400e+27
1.734e-04 5.639e-01 3.400e+27
1.739e-04 5.686e-01 3.400e+27
1.743e-04 5.733e-01 3.400e+27
1.748e-04 5.780e-01 3.400e+27
1.753e-04 5.827e-01 3.400e+27
1.757e-04 5.873e-01 3.400e+27
1.762e-04 5.920e-01 3.400e+27
1.767e-04 5.967e-01 3.400e+27
1.771e-04 6.014e-01 3.400e+27
1.776e-04 6.061e-01 3.400e+27
1.781e-04 6.108e-01 3.400e+27
1.786e-04 6.155e-01 3.400e+27
1.790e-04 6.202e-01 3.400e+27
1.795e-04 6.249e-01 3.400e+27
1.800e-04 6.296e-01 3.400e+27
1.804e-04 6.343e-01 3.400e+27
1.809e-04 6.390e-01 3.400e+27
1.814e-04 6.437e-01 3.400e+27
1.818e-04 6.484e-01 3.400e+27
1.823e-04 6.531e-01 3.400e+27
1.828e-04 6.578e-01 3.400e+27
1.833e-04 6.625e-01 3.400e+27
1.837e-04 6.672e-01 3.400e+27
1.842e-04 6.719e-01 3.400e+27
1.847e-04 6.766e-01 3.400e+27
1.851e-04 6.813e-01 3.400e+27
1.856e-04 6.860e-01 3.400e+27
1.861e-04 6.907e-01 3.400e+27
1.865e-04 6.954e-01 3.400e+27
1.870e-04 7.001e-01 3.400e+27
1.875e-04 7.048e-01 3.400e+27
1.880e-04 7.095e-01 3.400e+27
1.884e-04 7.142e-01 3.400e+27
1.889e-04 7.189e-01 3.400e+27
1.894e-04 7.236e-01 3.400e+27
1.898e-04 7.283e-01 3.400e+27
1.903e-04 7.330e-01 3.400e+27
1.908e-04 7.377e-01 3.400e+27
1.912e-04 7.424e-01 3.400e+27
1.917e-04 7.471e-01 3.400e+27
1.922e-04 7.518e-01 3.400e+27
1.927e-04 7.565e-01 3.400e+27
1.931e-04 7.612e-01 3.400e+27
1.936e-04 7.659e-01 3.400e+27
1.941e-04 7.706e-01 3.400e+27
1.945e-04 7.753e-01 3.400e+27
1.950e-04 7.800e-01 3.400e+27
1.955e-04 7.847e-01 3.400e+27
1.959e-04 7.894e-01 3.400e+27
1.964e-04 7.941e-01 3.400e+27
1.969e-04 7.988e-01 3.400e+27
1.973e-04 8.035e-01 3.400e+27
1.978e-04 8.082e-01 3.400e+27
1.983e-04 8.129e-01 3.400e+27
1.988e-04 8.176e-01 3.400e+27
1.992e-04 8.223e-01 3.400e+27
1.997e-04 8.270e-01 3.400e+27
2.002e-04 8.317e-01 3.400e+27
2.006e-04 8.364e-01 3.400e+27
2.011e-04 8.411e-01 3.400e+27
2.016e-04 8.458e-01 3.400e+27
2.020e-04 8.505e-01 3.400e+27
2.025e-04 8.552e-01 3.400e+27
2.030e-04 8.599e-01 3.400e+27
2.035e-04 8.646e-01 3.400e+27
2.039e-04 8.693e-01 3.400e+27
2.044e-04 8.740e-01 3.400e+27
2.049e-04 8.787e-01 3.400e+27
2.053e-04 8.834e-01 3.400e+27
2.058e-04 8.881e-01 3.400e+27
2.063e-04 8.928e-01 3.400e+27
2.067e-04 8.975e-01 3.400e+27
2.072e-04 9.022e-01 3.400e+27
2.077e-04 9.069e-01 3.400e+27
2.082e-04 9.116e-01 3.400e+27
2.086e-04 9.163e-01 3.400e+27
2.091e-04 9.210e-01 3.400e+27
2.096e-04 9.257e-01 3.400e+27
2.100e-04 9.304e-01 3.400e+27
2.105e-04 9.351e-01 3.400e+27
2.110e-04 9.398e-01 3.400e+27
2.114e-04 9.445e-01 3.400e+27
2.119e-04 9.492e-01 3.400e+27
2.124e-04 9.539e-01 3.400e+27
2.129e-04 9.586e-01 3.400e+27
2.133e-04 9.633e-01 3.400e+27
2.138e-04 9.680e-01 3.400e+27
2.143e-04 9.727e-01 3.400e+27
2.147e-04 9.773e-01 3.400e+27
2.152e-04 9.820e-01 3.400e+27
2.157e-04 9.867e-01 3.400e+27
2.161e-04 9.914e-01 3.400e+27
2.166e-04 9.961e-01 3.400e+27
2.171e-04 1.001e+00 3.400e+27
2.176e-04 1.006e+00 3.400e+27
2.180e-04 1.010e+00 3.400e+27
2.185e-04 1.015e+00 3.400e+27
2.190e-04 1.020e+00 3.400e+27
2.194e-04 1.024e+00 3.400e+27
2.199e-04 1.029e+00 3.400e+27
2.204e-04 1.034e+00 3.400e+27
2.208e-04 1.038e+00 3.400e+27
2.213e-04 1.043e+00 3.400e+27
2.218e-04 1.048e+00 3.400e+27
2.223e-04 1.053e+00 3.400e+27
2.227e-04 1.057e+00 3.400e+27
2.232e-04 1.062e+00 3.400e+27
2.237e-04 1.067e+00 3.400e+27
2.241e-04 1.071e+00 3.400e+27
2.246e-04 1.076e+00 3.400e+27
2.251e-04 1.081e+00 3.400e+27
2.255e-04 1.085e+00 3.400e+27
2.260e-04 1.090e+00 3.400e+27
2.265e-04 1.095e+00 3.400e+27
2.270e-04 1.100e+00 3.400e+27
2.274e-04 1.104e+00 3.400e+27
2.279e-04 1.109e+00 3.400e+27
2.284e-04 1.114e+00 3.400e+27
2.288e-04 1.118e+00 3.400e+27
2.293e-04 1.123e+00 3.400e+27
2.298e-04 1.128e+00 3.400e+27
2.302e-04 1.132e+00 3.400e+27
2.307e-04 1.137e+00 3.400e+27
2.312e-04 1.142e+00 3.400e+27
2.317e-04 1.147e+00 3.400e+27
2.321e-04 1.151e+00 3.400e+27
2.326e-04 1.156e+00 3.400e+27
2.331e-04 1.161e+00 3.400e+27
2.335e-04 1.165e+00 3.400e+27
2.340e-04 1.170e+00 3.400e+27
