V	J
-0.1	-45.97035664659559
-0.05	-45.8545622973599
0.0	-45.8545622973599
0.05000000000000002	-45.62297359888839
0.1	-45.507179249652594
0.15	-45.3913849004169
0.20000000000000004	-45.1597962019454
0.25	-45.0440018527096
0.30000000000000004	-44.6966188050023
0.35	-44.5808244557665
0.4	-44.2334414080593
0.45000000000000007	-44.2334414080593
0.5000000000000001	-43.770264011116296
0.55	-43.422880963409
0.6000000000000001	-42.8439092172302
0.65	-42.1491431218157
0.7000000000000001	-39.71746178786479
0.7500000000000001	-31.264474293654455
0.8	8.11103520148217
0.8500000000000001	87.5405280222325
