V	J
-0.1	-53.1496062992126
-0.05	-52.5706345530338
0.0	-52.5706345530338
0.05000000000000002	-52.33904585456231
0.1	-52.33904585456231
0.15	-51.991662806855
0.20000000000000004	-52.1074571560908
0.25	-51.6442797591477
0.30000000000000004	-51.6442797591477
0.35	-51.1811023622047
0.4	-51.065308012969
0.45000000000000007	-50.8337193144975
0.5000000000000001	-50.602130616025896
0.55	-50.1389532190829
0.6000000000000001	-49.4441871236684
0.65	-48.51783232978231
0.7000000000000001	-45.97035664659558
0.7500000000000001	-36.82260305697075
0.8	4.3390458545623
0.8500000000000001	104.446503010653
