V	J
-0.1	-13.779527559055097
-0.05	-14.4742936544697
0.0	-14.2427049559982
0.05000000000000002	-14.2427049559982
0.1	-14.011116257526602
0.15	-14.011116257526602
0.20000000000000004	-13.895321908290901
0.25	-13.895321908290901
0.30000000000000004	-13.663733209819402
0.35	-13.6637332098194
0.4	-13.316350162112098
0.45000000000000007	-13.316350162112096
0.5000000000000001	-12.8531727651691
0.55	-12.853172765169099
0.6000000000000001	-12.389995368226003
0.65	-12.505789717461798
0.7000000000000001	-10.452279990736498
0.7500000000000001	-4.409650301065277
0.8	26.632700324224196
