V	J
-0.1	-22.232515053265402
-0.05	-22.811486799444197
0.0	-22.5798981009727
0.05000000000000002	-22.5798981009727
0.1	-22.3483094025012
0.15	-22.3483094025012
0.20000000000000004	-22.1167207040296
0.25	-22.0009263547939
0.30000000000000004	-21.7693376563224
0.35	-21.7693376563224
0.4	-21.4219546086151
0.45000000000000007	-21.4219546086151
0.5000000000000001	-21.074571560907803
0.55	-20.9587772116721
0.6000000000000001	-20.379805465493302
0.65	-20.032422417786
0.7000000000000001	-18.295507179249693
0.7500000000000001	-11.448068550254765
0.8	22.3483094025012
0.8500000000000001	37.1699861046781
