V	J
-0.1	-35.780453913848994
-0.05	-35.548865215377496
0.0	-35.4330708661417
0.05000000000000002	-35.317276516906
0.1	-35.317276516906
0.15	-35.0856878184345
0.20000000000000004	-34.8540991199629
0.25	-34.622510421491405
0.30000000000000004	-34.7383047707272
0.35	-34.39092172301991
0.4	-34.39092172301991
0.45000000000000007	-34.0435386753126
0.5000000000000001	-33.8119499768411
0.55	-33.3487725798981
0.6000000000000001	-32.8855951829551
0.65	-32.0750347383048
0.7000000000000001	-30.33811949976839
0.7500000000000001	-22.23251505326537
0.8	14.4742936544697
0.8500000000000001	62.06577119036589
